momentum1.mp,0.164,103199,50815,30428,0,0,0,0,0,0,0
n3div36.mp,0.0764,340741,22120,22120,0,0,0,0,0,0,0
neos-1171448.mp,0.0088,131860,9954,9198,0,0,0,0,0,0,0
neos-1171737.mp,0.0028,58621,2280,2370,0,0,0,0,0,0,0
neos-1354092.mp,0.0298,187188,13223,13223,0,0,0,0,0,0,0
neos-1456979.mp,0.0184,36441,4245,4245,0,0,0,0,0,0,0
neos-2075418-temuka.mp,2.3144,7610262,183456,183456,0,0,0,0,0,0,0
neos-2987310-joes.mp,0.0054,580292,5650,5650,0,0,0,0,0,0,0
neos-3004026-krka.mp,0.0493,41861,16900,16900,0,0,0,0,0,0,0
neos-3046615-murg.mp,0.0016,1267,480,240,0,0,0,0,0,0,0
neos-3402294-bobin.mp,0.0727,2034889,48816,24792,0,0,0,0,0,0,0
neos-3402454-bohle.mp,0.0822,8953801,48816,24792,0,0,0,0,0,0,0
neos-3555904-turama.mp,1.194,793606,194131,200758,0,0,0,1488,0,0,0
neos-4300652-rahue.mp,0.1385,183617,41724,41724,0,0,0,0,0,0,0
neos-4763324-toguru.mp,0.7812,266806,160083,160083,0,0,0,0,0,0,0
neos-4954672-berkel.mp,0.0012,8008,84,44,0,0,0,0,0,0,0
neos-5049753-cuanza.mp,0.0198,1440673,11664,8212,0,0,0,0,0,0,0
neos-5114902-kasavu.mp,0.0486,4240377,21812,14364,0,0,0,0,0,0,0
neos-5188808-nattai.mp,0.0013,133687,378,378,0,0,0,0,0,0,0
neos-860300.mp,0.0139,384330,2920,2912,0,0,0,0,0,0,0
neos-911970.mp,0.0019,3409,840,840,0,0,0,0,0,0,0
neos-933966.mp,0.3584,182456,144875,94997,0,0,0,121215,0,0,0
neos-950242.mp,0.012,104161,10704,10704,0,0,0,0,0,0,0
neos859080.mp,0.001,1281,80,80,0,0,0,0,0,0,0
nexp-150-20-8-5.mp,0.0512,42466,17880,17880,0,0,0,0,0,0,0
ns1208400.mp,0.0114,81747,8616,8616,0,0,0,0,0,0,0
ns1644855.mp,0.0791,2110697,20000,20000,0,0,0,0,0,0,0
ns1760995.mp,0.6973,1854013,1835596,1930985,0,0,0,58556,0,0,0
ns1830653.mp,0.006,100934,6480,6480,0,0,0,0,0,0,0
nw04.mp,5.6129,636667,636666,636666,0,0,0,0,0,0,0
opm2-z10-s4.mp,0.138,371241,321250,321250,0,0,0,0,0,0,0
qap10.mp,0.0139,18201,18200,18200,0,0,0,0,0,0,0
radiationm40-10-02.mp,0.8402,406826,93600,93600,0,0,0,0,0,0,0
rail507.mp,0.5982,468879,6,6,0,0,0,0,0,0,0
reblock115.mp,0.0082,13725,9430,9430,0,0,0,0,0,0,0
rococoB10-011000.mp,0.0063,16518,1170,1170,0,0,0,0,0,0,0
rococoC10-001000.mp,0.0036,11752,950,950,0,0,0,0,0,0,0
savsched1.mp,20.3922,1770508,943299,1224995,0,0,0,327541,0,0,0
seymour.mp,0.0012,33550,570,533,0,0,0,21,0,0,0
seymour1.mp,0.0013,33550,328,303,0,0,0,21,0,0,0
sorrell3.mp,0.1971,338325,338324,368734,0,0,0,328172,0,0,0
sp97ar.mp,0.0356,290969,14083,14081,0,0,0,0,0,0,0
sp98ar.mp,0.0407,426149,15080,15080,0,0,0,0,0,0,0
square41.mp,11.4679,13566427,13464559,13464559,0,0,0,0,0,0,0
square47.mp,27.888,27329857,27173850,27173850,0,0,0,0,0,0,0
supportcase10.mp,0.1285,555083,105288,105288,0,0,0,0,0,0,0
supportcase19.mp,258.9454,4287095,4,4,0,0,0,0,0,0,0
supportcase40.mp,0.0039,104421,2000,2000,0,0,0,0,0,0,0
var-smallemery-m6j6.mp,0.0276,850624,26526,22312,0,0,0,0,0,0,0
