30n20b8.mp,1.6069998741149902,1.5329999923706055,1.5309998989105225,1.5920000076293945,1.551999807357788,1.6089999675750732
academictimetablesmall.mp,2370.4930000305176,1755.8920001983643,149.38500022888184,2480.0700001716614,1782.0929999351501,993.4519999027252
atlanta-ip.mp,1191.9000000953674,587.5839998722076,298.49000000953674,860.925999879837,640.9339997768402,609.7479999065399
bab2.mp,3604.539999961853,3602.378000020981,3602.513000011444,3601.888999938965,1830.539999961853,2154.523999929428
bab6.mp,1164.0460000038147,1196.7030000686646,1934.4960000514984,1448.3840000629425,1529.3109998703003,781.7009999752045
bnatt400.mp,219.40700006484985,121.27300000190735,320.9409999847412,-1,-1,265.09500002861023
bnatt500.mp,464.7660000324249,586.085000038147,778.4650001525879,-1,-1,595.0659999847412
brazil3.mp,188.7590000629425,342.73400020599365,268.9340000152588,457.4779999256134,221.01600003242493,153.60899996757507
co-100.mp,397.4920001029968,1884.813000202179,1327.4100000858307,-1,-1,1666.6619999408722
cryptanalysiskb128n5obj14.mp,1426.079999923706,2024.2780001163483,3601.279000043869,2232.2109999656677,1262.4750001430511,1290.5169999599457
cryptanalysiskb128n5obj16.mp,2030.0770001411438,1074.3159999847412,1378.7409999370575,1037.6370000839233,1533.1470000743866,988.6819999217987
csched007.mp,98.5939998626709,103.81599998474121,104.82999992370605,-1,-1,106.8199999332428
csched008.mp,69.00300002098083,71.23399996757507,71.85099983215332,-1,-1,71.08100008964539
decomp2.mp,0.3169999122619629,4.874000072479248,3.0399999618530273,-1,-1,0.39300012588500977
drayage-100-23.mp,0.21799993515014648,0.24899983406066895,0.22099995613098145,-1,-1,-1
drayage-25-23.mp,2.4600000381469727,2.867999792098999,2.553999900817871,-1,-1,-1
dws008-01.mp,2316.1480000019073,2337.632999897003,3194.984999895096,-1,-1,3242.805999994278
enlight_hard.mp,0.015000104904174805,0.015000104904174805,0.015999794006347656,-1,-1,0.015000104904174805
fastxgemm-n2r6s0t2.mp,25.544000148773193,25.128999948501587,-1,24.66099977493286,-1,-1
fhnw-binpack4-4.mp,19.405999898910522,14.32699990272522,17.894999980926514,-1,-1,-1
fhnw-binpack4-48.mp,27.18500018119812,24.775999784469604,11.141999959945679,-1,-1,-1
germanrr.mp,1358.4359998703003,1429.6520001888275,895.0320000648499,1039.1789999008179,1067.0479998588562,741.8670001029968
gfd-schedulen180f7d50m30k18.mp,255.5640001296997,2871.917999982834,222.8180000782013,2578.7839999198914,184.1619999408722,2169.7780001163483
gmu-35-40.mp,40.257999897003174,87.13899993896484,77.57999992370605,-1,-1,84.69600009918213
gmu-35-50.mp,54.45899987220764,31.585000038146973,274.88100004196167,-1,-1,115.90100002288818
highschool1-aigio.mp,1722.055999994278,1825.061999797821,1883.0750000476837,1816.6150000095367,1788.0979998111725,1861.537999868393
hypothyroid-k1.mp,4.2170000076293945,5.129999876022339,5.694000005722046,-1,-1,3.5159997940063477
irish-electricity.mp,1576.082999944687,2191.7220001220703,1629.6710000038147,-1,-1,1303.6269998550415
istanbul-no-cutoff.mp,36.05900001525879,32.473999977111816,29.84000015258789,-1,-1,35.507999897003174
k1mushroom.mp,32.776999950408936,150.05800008773804,118.42700004577637,-1,-1,54.29900002479553
lectsched-5-obj.mp,89.66499996185303,112.77099990844727,130.7460000514984,-1,-1,-1
mcsched.mp,27.509999990463257,19.20199990272522,-1,17.975000143051147,-1,-1
mzzv11.mp,9.593999862670898,9.405999898910522,7.913000106811523,-1,-1,7.697999954223633
mzzv42z.mp,5.911999940872192,5.547999858856201,5.428999900817871,-1,-1,5.827000141143799
n2seq36q.mp,3.8559999465942383,13.00600004196167,14.142000198364258,-1,-1,14.348000049591064
neos-2657525-crna.mp,3600.0859999656677,3600.0499999523163,3600.098000049591,3600.1040000915527,3600.119999885559,-1
neos-2746589-doon.mp,130.00499987602234,106.32400012016296,-1,118.37599992752075,-1,-1
neos-3216931-puriri.mp,47.24799990653992,203.6930000782013,87.23800015449524,153.70600008964539,64.38100004196167,41.324000120162964
neos-3656078-kumeu.mp,2249.470999956131,1526.5350000858307,1787.4409999847412,-1,-1,2631.992999792099
neos-3988577-wolgan.mp,227.54199981689453,92.40400004386902,281.8220000267029,-1,-1,221.57500004768372
neos-4387871-tavua.mp,1138.7310001850128,1117.9379999637604,1301.808000087738,-1,-1,989.5620000362396
neos-4413714-turia.mp,23.20899987220764,201.8159999847412,201.21099996566772,-1,-1,34.611000061035156
neos-4532248-waihi.mp,351.00300002098083,263.0169999599457,303.7019999027252,-1,-1,231.6909999847412
neos-4647030-tutaki.mp,205.6949999332428,165.53900003433228,166.92400002479553,-1,-1,291.3680000305176
neos-4722843-widden.mp,28.355000019073486,39.18899989128113,29.91000008583069,30.758000135421753,27.533999919891357,29.09599995613098
neos-4738912-atrato.mp,47.007000207901,41.95700001716614,43.44700002670288,-1,-1,35.99500012397766
neos-5104907-jarama.mp,1632.5869998931885,811.569000005722,-1,637.7730000019073,-1,-1
neos-5195221-niemur.mp,2322.8810000419617,1428.9539999961853,-1,1472.361999988556,-1,-1
neos-631710.mp,3601.3519999980927,1761.483999967575,666.4409999847412,-1,-1,619.5820000171661
neos-662469.mp,27.52900004386902,20.491000175476074,21.670000076293945,-1,-1,10.092999935150146
neos-787933.mp,0.2669999599456787,217.17199993133545,220.2630000114441,-1,-1,0.7680001258850098
neos-827175.mp,0.37599992752075195,4.734999895095825,3.0870001316070557,3.0879998207092285,1.755000114440918,0.39100003242492676
neos-957323.mp,2.7260000705718994,6.23799991607666,4.562000036239624,-1,-1,4.4079999923706055
neos-960392.mp,4.057999849319458,5.608000040054321,5.976000070571899,7.319000005722046,4.465000152587891,3.2940001487731934
neos8.mp,0.6150000095367432,44.002999782562256,26.17900013923645,-1,-1,4.140999794006348
net12.mp,72.43700003623962,62.96300005912781,47.5,59.45700001716614,47.41300010681152,57.968000173568726
netdiversion.mp,271.1360001564026,286.91200017929077,-1,267.8159999847412,-1,-1
ns1116954.mp,11.161999940872192,930.5120000839233,202.82800006866455,-1,-1,585.8469998836517
nu25-pr12.mp,3.01200008392334,2.932000160217285,-1,2.947000026702881,-1,-1
