neos-2987310-joes.mp,0.0064,580292,5650,5650,0,0,0,0,0,0,0
neos-3004026-krka.mp,0.0473,41861,16900,16900,0,0,0,0,0,0,0
neos-3046615-murg.mp,0.0013,1267,480,246,0,0,0,0,0,0,0
neos-3402294-bobin.mp,0.0564,2034889,48816,24792,0,0,0,0,0,0,0
neos-3402454-bohle.mp,0.0702,8953801,48816,24792,0,0,0,0,0,0,0
neos-3555904-turama.mp,1.2385,793606,194131,212033,0,0,0,3780,0,0,0
neos-4300652-rahue.mp,0.112,183617,41724,41724,0,0,0,0,0,0,0
neos-4763324-toguru.mp,0.8297,266806,160083,160083,0,0,0,0,0,0,0
neos-4954672-berkel.mp,0.0011,8008,84,44,0,0,0,0,0,0,0
neos-5049753-cuanza.mp,0.0177,1440673,11664,8210,0,0,0,0,0,0,0
neos-5114902-kasavu.mp,0.0518,4240377,21812,14364,0,0,0,0,0,0,0
neos-5188808-nattai.mp,0.002,133687,378,378,0,0,0,0,0,0,0
neos-860300.mp,0.0152,384330,2920,2912,0,0,0,0,0,0,0
neos-911970.mp,0.0023,3409,840,840,0,0,0,0,0,0,0
neos-933966.mp,0.3083,182456,144875,102876,0,0,0,255727,0,0,0
neos-950242.mp,0.0139,104161,10704,10704,0,0,0,0,0,0,0
neos859080.mp,0.0014,1281,80,80,0,0,0,0,0,0,0
nexp-150-20-8-5.mp,0.0556,42466,17880,17880,0,0,0,0,0,0,0
ns1208400.mp,0.0125,81747,8616,8616,0,0,0,0,0,0,0
ns1644855.mp,0.0623,2110697,20000,20000,0,0,0,0,0,0,0
ns1760995.mp,0.5046,1854013,1835596,2216600,0,0,0,235771,0,0,0
ns1830653.mp,0.0072,100934,6480,6480,0,0,0,0,0,0,0
nw04.mp,5.0282,636667,636666,636666,0,0,0,0,0,0,0
opm2-z10-s4.mp,0.0906,371241,321250,321250,0,0,0,0,0,0,0
qap10.mp,0.0148,18201,18200,18200,0,0,0,0,0,0,0
radiationm40-10-02.mp,0.7859,406826,93600,93600,0,0,0,0,0,0,0
rail507.mp,0.5976,468879,6,6,0,0,0,0,0,0,0
reblock115.mp,0.0058,13725,9430,9430,0,0,0,0,0,0,0
rococoB10-011000.mp,0.0047,16518,1170,1170,0,0,0,0,0,0,0
rococoC10-001000.mp,0.0031,11752,950,950,0,0,0,0,0,0,0
savsched1.mp,9.8366,1770508,943299,1513355,0,0,0,662574,0,0,0
seymour.mp,0.0021,33550,570,530,0,0,0,21,0,0,0
seymour1.mp,0.0009,33550,328,303,0,0,0,21,0,0,0
sorrell3.mp,0.2038,338325,338324,459484,0,0,0,1309776,0,0,0
sp97ar.mp,0.0374,290969,14083,14081,0,0,0,0,0,0,0
sp98ar.mp,0.0417,426149,15080,15080,0,0,0,0,0,0,0
square41.mp,16.6832,13566427,13464559,13464559,0,0,0,0,0,0,0
square47.mp,29.2425,27329857,27173850,27173850,0,0,0,0,0,0,0
supportcase10.mp,0.1259,555083,105288,105288,0,0,0,0,0,0,0
supportcase19.mp,257.8674,4287095,4,4,0,0,0,0,0,0,0
supportcase40.mp,0.0064,104421,2000,2000,0,0,0,0,0,0,0
var-smallemery-m6j6.mp,0.0238,850624,26526,22312,0,0,0,0,0,0,0
